LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.4666,-113.8841,0.1,Natural,Natural,1993,219,0,0.09531017980432487,0.001986244899408036,0.004336852867166612
36.2,-113.8508,12.0,Natural,Natural,1993,221,0,2.5649493574615367,0.037677007092925104,0.035985772602123774
36.2333,-113.7674,61.7,Natural,Natural,1993,239,0,4.138361447638875,0.05172969073951854,0.061238475641006346
