LATITUDE,LONGITUDE,FIRE_SIZE,NWCG_GENERAL_CAUSE,NWCG_CAUSE_CLASSIFICATION,FIRE_YEAR,DISCOVERY_DOY,cause_binary,fire_size_log,t_param,s_param,dist_to_lake_km,cluster_basin_opt,cluster_basin_std,cluster_basin_eq,cluster_near_std,cluster_near_eq,cluster_near_opt
38.90166667,-120.13333333,0.1,Smoking,Human,2001,279,1,0.09531017980432487,0.9271940487978421,0.9345774885407606,5.853467681471174,3,3,3,,,
38.93527778,-119.91916667,0.1,Recreation and ceremony,Human,2001,252,1,0.09531017980432487,0.8504400165910412,0.7800509869601813,3.78411197427677,0,0,0,0.0,0.0,0.0
38.93583333,-120.10027778,0.1,Recreation and ceremony,Human,2001,216,1,0.09531017980432487,0.9228537949089676,0.9311959857943121,1.4949273326786854,3,3,3,3.0,3.0,3.0
39.11666667,-120.1525,0.1,Misuse of fire by a minor,Human,2001,230,1,0.09531017980432487,0.1516304735604479,0.1486060444561565,0.432503180754451,2,2,2,2.0,2.0,2.0
38.98361111,-120.10138889,0.1,Smoking,Human,2001,204,1,0.09531017980432487,0.975832749595363,0.9848732253802884,0.6999221870127479,3,3,3,3.0,3.0,3.0
39.21694444,-120.08472222,0.1,Recreation and ceremony,Human,2001,230,1,0.09531017980432487,0.2856688588727037,0.28451678770352945,0.19714793718040455,1,1,1,1.0,1.0,1.0
39.18444444,-120.10166667,0.1,Smoking,Human,2001,257,1,0.09531017980432487,0.24785683370784373,0.24382318765688477,0.014157035108580065,2,2,2,2.0,2.0,2.0
38.88527778,-120.085,0.1,Recreation and ceremony,Human,2001,276,1,0.09531017980432487,0.8839288917500767,0.883427422248768,6.60782545444008,3,3,3,,,
39.11666667,-120.1525,0.1,Recreation and ceremony,Human,2001,252,1,0.09531017980432487,0.1516304735604479,0.1486060444561565,0.432503180754451,2,2,2,2.0,2.0,2.0
38.88416667,-119.95083333,0.5,Recreation and ceremony,Human,2001,262,1,0.4054651081081644,0.8603241771552403,0.7964812211385193,7.091382027374511,0,0,0,,,
39.00111111,-119.98583333,0.1,Smoking,Human,2001,216,1,0.09531017980432487,0.813377490007862,0.7353961593337933,2.159228622749915,0,0,0,0.0,0.0,0.0
38.86694444,-119.98583333,0.3,Power generation/transmission/distribution,Human,2001,166,1,0.262364264467491,0.8637662469785821,0.8226461443371389,8.308502638741642,0,0,0,,,
39.00111111,-120.05027778,1.5,Natural,Natural,2001,122,0,0.9162907318741551,0.9839739451345914,0.990238620920509,3.875473329047996,3,3,3,3.0,3.0,3.0
39.10055556,-120.18472222,0.1,Smoking,Human,2001,147,1,0.09531017980432487,0.12108193901009724,0.13099368602812292,1.8207103892945773,2,2,2,2.0,2.0,2.0
38.86861111,-120.08388889,0.5,Smoking,Human,2001,153,1,0.4054651081081644,0.8825770750916515,0.8801183655129524,8.33910321804835,3,3,3,,,
38.90055556,-119.9675,0.1,Equipment and vehicle use,Human,2001,173,1,0.09531017980432487,0.8619551379589766,0.8031906521339467,4.998214846560649,0,0,0,0.0,0.0,0.0
38.95222222,-119.90111111,15.0,Fireworks,Human,2001,167,1,2.772588722239781,0.8475208078306299,0.775872726213841,4.385199935277398,0,0,0,0.0,0.0,0.0
38.93527778,-119.93388889,0.5,Recreation and ceremony,Human,2001,176,1,0.4054651081081644,0.8523292072324978,0.78344892267685,2.7833775741301285,0,0,0,0.0,0.0,0.0
38.985,-120.08555556,0.1,Smoking,Human,2001,175,1,0.09531017980432487,0.9743012448764667,0.9823966019693713,0.698069519768681,3,3,3,3.0,3.0,3.0
38.95111111,-120.08444444,1.0,Misuse of fire by a minor,Human,2001,174,1,0.6931471805599453,0.9160719759712428,0.9197230629391957,0.581811297552446,3,3,3,3.0,3.0,3.0
39.16916667,-120.03416667,0.5,Natural,Natural,2001,206,0,0.4054651081081644,0.36189017955027486,0.3703556659148018,6.299527471598794,1,1,1,,,
38.86916667,-120.01777778,0.3,Fireworks,Human,2001,167,1,0.262364264467491,0.8664241131011405,0.8468910600251639,7.498868069482811,3,3,3,,,
39.01888889,-120.16666667,91.0,Natural,Natural,2001,238,0,4.5217885770490405,0.029907281197153354,0.03048242025525315,4.149046844569733,2,2,2,2.0,2.0,2.0
38.88444444,-119.93444444,0.1,Natural,Natural,2002,198,0,0.09531017980432487,0.8598413760333707,0.7960377425587865,7.487343302502856,0,0,0,,,
38.93472222,-120.11722222,0.1,Recreation and ceremony,Human,2002,218,1,0.09531017980432487,0.9273871652364972,0.9346162274656643,1.960436444422488,3,3,3,3.0,3.0,3.0
39.01861111,-120.08416667,0.1,Natural,Natural,2002,193,0,0.09531017980432487,0.9967608472231512,0.9979811616938473,2.3574888820244824,3,3,3,3.0,3.0,3.0
38.88416667,-119.96888889,0.3,Natural,Natural,2002,199,0,0.262364264467491,0.86235120517891,0.8065812015624724,6.753024586347985,0,0,0,,,
39.025,-120.16833333,0.1,Natural,Natural,2002,193,0,0.09531017980432487,0.05087943434070633,0.046816713370793114,4.304748942617047,2,2,2,2.0,2.0,2.0
38.88416667,-120.01888889,0.1,Debris and open burning,Human,2002,159,1,0.09531017980432487,0.8662973337815881,0.8463878684776633,5.837410339852074,3,3,3,,,
39.16666667,-119.90111111,0.1,Natural,Natural,2002,199,0,0.09531017980432487,0.5231935621388669,0.5210921425851905,2.466391537136352,1,1,1,1.0,1.0,1.0
38.88333333,-120.03527778,0.1,Natural,Natural,2002,193,0,0.09531017980432487,0.8673574369094758,0.8490524392992678,5.875759840456091,3,3,3,,,
38.93472222,-120.11805556,0.1,Recreation and ceremony,Human,2002,263,1,0.09531017980432487,0.9274245880549354,0.9346237654547672,2.0019435346473817,3,3,3,3.0,3.0,3.0
38.86916667,-119.96694444,0.1,Recreation and ceremony,Human,2002,157,1,0.09531017980432487,0.8624092281560307,0.8071358113837135,8.420602489215472,0,0,0,,,
39.28333333,-120.0175,0.2,Natural,Natural,2002,204,0,0.18232155679395465,0.4159802107069714,0.40762274870133064,4.368813141667868,1,1,1,1.0,1.0,1.0
39.21777778,-120.13388889,0.1,Recreation and ceremony,Human,2002,210,1,0.09531017980432487,0.22946809274272933,0.22109212433687714,4.171452827722248,2,2,2,2.0,2.0,2.0
38.93444444,-120.06777778,3.0,Power generation/transmission/distribution,Human,2002,311,1,1.3862943611198906,0.8834054389766107,0.8821753156053134,0.9324191732528295,3,3,3,3.0,3.0,3.0
38.90111111,-120.03333333,0.1,Power generation/transmission/distribution,Human,2002,139,1,0.09531017980432487,0.8673516949810848,0.849045588371774,3.895202164438848,3,3,3,3.0,3.0,3.0
38.93416667,-119.93138889,673.0,Smoking,Human,2002,184,1,6.513230110912307,0.8521736186386176,0.7831417651104612,3.0274324716232677,0,0,0,0.0,0.0,0.0
38.93416667,-120.06805556,0.1,Power generation/transmission/distribution,Human,2002,259,1,0.09531017980432487,0.8834647130018574,0.8823203045030669,0.9701105368272773,3,3,3,3.0,3.0,3.0
39.11805556,-119.96888889,0.1,Recreation and ceremony,Human,2002,218,1,0.09531017980432487,0.6290442563782834,0.5992668610666273,1.2236483065281518,1,1,1,1.0,1.0,1.0
38.98388889,-120.11888889,0.1,Natural,Natural,2002,194,0,0.09531017980432487,0.0023971605974794376,0.006948807010790384,2.424844360198919,3,3,3,3.0,3.0,3.0
39.11916667,-120.15222222,0.1,Smoking,Human,2002,159,1,0.09531017980432487,0.15265650556412946,0.14962066036234495,0.5257727862649627,2,2,2,2.0,2.0,2.0
39.21888889,-120.06777778,0.1,Smoking,Human,2002,205,1,0.09531017980432487,0.29623477238721324,0.30360267897078175,0.8515712238405626,1,1,1,1.0,1.0,1.0
39.10027778,-120.15194444,0.1,Smoking,Human,2002,164,1,0.09531017980432487,0.1319935432643782,0.13758716177044286,0.7536533904962555,2,2,2,2.0,2.0,2.0
38.90083333,-119.9175,0.1,Natural,Natural,2002,199,0,0.09531017980432487,0.8536262753985568,0.7862068907547035,6.657080202946508,0,0,0,,,
38.90083333,-119.88416667,0.1,Natural,Natural,2002,199,0,0.09531017980432487,0.8515397262927586,0.781936833814049,8.571178439401935,0,0,0,,,
38.85111111,-120.00166667,0.1,Smoking,Human,2002,221,1,0.09531017980432487,0.8650646643190301,0.8376166157483981,9.740452270634353,3,3,3,,,
39.11888889,-119.935,0.1,Recreation and ceremony,Human,2002,229,1,0.09531017980432487,0.6010503724287497,0.5777597009377062,1.3822379089922938,1,1,1,1.0,1.0,1.0
39.03333333,-120.13527778,0.1,Natural,Natural,2002,193,0,0.09531017980432487,0.050645996279753414,0.046618709891682486,1.283332774035891,2,2,2,2.0,2.0,2.0
38.95027778,-120.06722222,43.0,Debris and open burning,Human,2002,320,1,3.784189633918261,0.8850909170371112,0.8858543266800876,0.7254298424814527,3,3,3,3.0,3.0,3.0
38.86666667,-119.98388889,0.1,Smoking,Human,2002,299,1,0.09531017980432487,0.8636414350464029,0.8211103146546586,8.374888687386479,0,0,0,,,
38.90222222,-119.95222222,24.0,Power generation/transmission/distribution,Human,2002,311,1,3.2188758248682006,0.8600875989937851,0.7962094019770725,5.116517974831629,0,0,0,,,
39.23527778,-120.03444444,0.1,Recreation and ceremony,Human,2002,207,1,0.09531017980432487,0.34479041195518084,0.34394319064043244,0.1867700843456305,1,1,1,1.0,1.0,1.0
38.85138889,-120.00194444,0.1,Misuse of fire by a minor,Human,2002,224,1,0.09531017980432487,0.8650833395736679,0.8378017406176711,9.705156230058865,3,3,3,,,
39.08333333,-120.15194444,0.1,Equipment and vehicle use,Human,2002,342,1,0.09531017980432487,0.11578257159426082,0.11540028894282447,0.4859641052707962,2,2,2,2.0,2.0,2.0
38.93388889,-120.0,0.3,Arson/incendiarism,Human,2003,140,1,0.262364264467491,0.8639446974478925,0.8248419454750808,0.7608123463680394,0,0,0,0.0,0.0,0.0
39.13444444,-119.91805556,0.1,Natural,Natural,2003,204,0,0.09531017980432487,0.5636748197951849,0.5531252460182373,1.9951387890291257,1,1,1,1.0,1.0,1.0
38.93333333,-120.05083333,0.9,Smoking,Human,2003,184,1,0.6418538861723948,0.8781650198650831,0.8736318965426141,0.8545406884972013,3,3,3,3.0,3.0,3.0
38.91888889,-120.05,0.1,Smoking,Human,2003,182,1,0.09531017980432487,0.8783638647712955,0.87368188500633,2.405942591969901,3,3,3,3.0,3.0,3.0
38.91916667,-120.03388889,0.1,Smoking,Human,2003,193,1,0.09531017980432487,0.8675202280502812,0.8492350776076254,1.9117261610377403,3,3,3,3.0,3.0,3.0
38.86666667,-119.99166667,0.1,Smoking,Human,2003,198,1,0.09531017980432487,0.8641553285956118,0.827412344914737,8.230578745497686,3,0,3,,,
39.15194444,-119.91805556,0.1,Natural,Natural,2003,203,0,0.09531017980432487,0.5609961311076215,0.551726469139102,1.2740101274517566,1,1,1,1.0,1.0,1.0
39.18583333,-119.91833333,0.1,Natural,Natural,2003,203,0,0.09531017980432487,0.518378922826581,0.5132793183516253,0.8605471672470402,1,1,1,1.0,1.0,1.0
38.88555556,-120.08444444,0.2,Natural,Natural,2003,204,0,0.18232155679395465,0.8838267199069154,0.8831892422837879,6.5627384990252216,3,3,3,,,
38.96861111,-120.10055556,0.1,Smoking,Human,2003,187,1,0.09531017980432487,0.9682505404482121,0.9729723951028673,0.6807590726479797,3,3,3,3.0,3.0,3.0
38.95055556,-120.08527778,0.1,Recreation and ceremony,Human,2003,221,1,0.09531017980432487,0.9163576060520205,0.9204563599161016,0.5633291051496996,3,3,3,3.0,3.0,3.0
39.28333333,-119.93527778,0.1,Natural,Natural,2003,204,0,0.09531017980432487,0.44385767954156335,0.4452331531275428,4.937708254163238,1,1,1,1.0,1.0,1.0
39.0175,-119.90111111,0.1,Natural,Natural,2003,208,0,0.09531017980432487,0.7921067413603272,0.7203356986982319,4.236569472480068,0,0,0,0.0,0.0,0.0
38.88333333,-119.98361111,0.1,Fireworks,Human,2003,193,1,0.09531017980432487,0.8634330177154247,0.818560329682657,6.566790666184202,0,0,0,,,
38.9,-119.95138889,0.1,Fireworks,Human,2003,187,1,0.09531017980432487,0.8600837199834651,0.7962060496835298,5.373584543628861,0,0,0,,,
38.88444444,-119.93444444,0.6,Natural,Natural,2003,203,0,0.4700036292457356,0.8598413760333707,0.7960377425587865,7.487343302502856,0,0,0,,,
39.10166667,-119.91805556,0.1,Natural,Natural,2003,205,0,0.09531017980432487,0.6728956130804411,0.630316847597548,2.218943828443077,0,0,0,0.0,0.0,0.0
39.26833333,-119.90138889,0.1,Natural,Natural,2003,203,0,0.09531017980432487,0.44957855165908545,0.4619351919153708,4.91993162398083,1,1,1,1.0,1.0,1.0
38.90138889,-120.10083333,0.1,Natural,Natural,2003,204,0,0.09531017980432487,0.9233525296216547,0.9318355893739086,5.316867230509844,3,3,3,,,
39.23527778,-120.05,0.1,Smoking,Human,2003,165,1,0.09531017980432487,0.3276685695950186,0.3312410058748398,0.36159658430162345,1,1,1,1.0,1.0,1.0
38.93416667,-120.0,0.1,Natural,Natural,2003,203,0,0.09531017980432487,0.8639415271568243,0.8248030264264308,0.7305875688035821,0,0,0,0.0,0.0,0.0
39.01805556,-119.95,0.3,Natural,Natural,2003,204,0,0.262364264467491,0.7815003107192028,0.7108151519355748,0.25343667531742986,0,0,0,0.0,0.0,0.0
38.98416667,-119.91805556,0.2,Natural,Natural,2003,213,0,0.18232155679395465,0.8405983004055193,0.7661196649973366,3.0751979901402082,0,0,0,0.0,0.0,0.0
38.95027778,-119.95,0.1,Arson/incendiarism,Human,2003,217,1,0.09531017980432487,0.8523278582147739,0.7834463270927583,0.6070145042864249,0,0,0,0.0,0.0,0.0
38.88555556,-120.11666667,0.1,Natural,Natural,2003,213,0,0.09531017980432487,0.9266745011182168,0.9344587003685185,7.155824049559233,3,3,3,,,
38.96694444,-119.935,0.1,Smoking,Human,2003,214,1,0.09531017980432487,0.8454039887514286,0.7725413513315614,1.279894068093152,0,0,0,0.0,0.0,0.0
38.91666667,-119.95194444,0.1,Misuse of fire by a minor,Human,2003,257,1,0.09531017980432487,0.8598585150921175,0.7960467364979221,3.600646038983212,0,0,0,0.0,0.0,0.0
38.93583333,-120.08472222,0.2,Natural,Natural,2003,247,0,0.18232155679395465,0.888974509416816,0.89101738880321,1.4918596629099208,3,3,3,3.0,3.0,3.0
38.88388889,-120.10166667,0.3,Misuse of fire by a minor,Human,2003,229,1,0.262364264467491,0.923745050896042,0.9323146554305389,7.258765166150324,3,3,3,,,
38.91722222,-120.05083333,0.5,Misuse of fire by a minor,Human,2003,265,1,0.4054651081081644,0.8784115447095042,0.8736933682230267,2.5752376773978956,3,3,3,3.0,3.0,3.0
38.92916667,-120.08583333,0.1,Natural,Natural,2003,243,0,0.09531017980432487,0.8880739545286435,0.8900569850694982,2.148214139870873,3,3,3,3.0,3.0,3.0
39.23472222,-120.05138889,0.1,Debris and open burning,Human,2003,137,1,0.09531017980432487,0.3274968077278461,0.3312240089665058,0.471353387938471,1,1,1,1.0,1.0,1.0
38.98472222,-119.90111111,0.1,Natural,Natural,2003,174,0,0.09531017980432487,0.8413995247769738,0.7670956741800496,4.5017115526579685,0,0,0,0.0,0.0,0.0
39.13388889,-119.90111111,0.1,Natural,Natural,2003,207,0,0.09531017980432487,0.5632199131190164,0.552963136946892,3.179325227985354,1,1,1,1.0,1.0,1.0
39.06916667,-119.91805556,0.1,Natural,Natural,2003,174,0,0.09531017980432487,0.7105442841318995,0.6577317939324988,2.059123381084373,0,0,0,0.0,0.0,0.0
39.08388889,-120.23388889,0.2,Natural,Natural,2003,243,0,0.18232155679395465,0.12036371996625646,0.13017736316022277,6.255863463496497,2,2,2,,,
39.03555556,-120.18361111,0.1,Natural,Natural,2003,249,0,0.09531017980432487,0.10964698283944929,0.11046055120296962,5.29703975542756,2,2,2,,,
39.03555556,-120.18444444,0.1,Natural,Natural,2003,243,0,0.09531017980432487,0.10971936891235406,0.1105662310262736,5.3368427502985405,2,2,2,,,
38.87083333,-120.10416667,0.1,Natural,Natural,2003,247,0,0.09531017980432487,0.9256250739742967,0.9340339979381288,8.708532324372149,3,3,3,,,
38.98583333,-120.16861111,0.1,Natural,Natural,2003,243,0,0.09531017980432487,0.010135424904483246,0.01684725731454009,5.480949796008953,2,2,2,,,
39.25027778,-119.95,0.1,Smoking,Human,2003,265,1,0.09531017980432487,0.4434040060357035,0.4436388838862771,1.032249832029002,1,1,1,1.0,1.0,1.0
39.18333333,-119.91805556,0.1,Natural,Natural,2003,203,0,0.09531017980432487,0.5209725991393708,0.5181948611507896,0.8439912526265955,1,1,1,1.0,1.0,1.0
38.88583333,-119.96916667,0.1,Misuse of fire by a minor,Human,2003,197,1,0.09531017980432487,0.8623498333277752,0.8065683251862765,6.5665734965414675,0,0,0,,,
39.10111111,-119.90111111,0.1,Natural,Natural,2003,205,0,0.09531017980432487,0.6737597612972419,0.6311696414387203,3.575973102389482,0,0,0,0.0,0.0,0.0
39.25,-120.06027778,0.1,Debris and open burning,Human,2003,287,1,0.09531017980432487,0.3205891746311793,0.3238694205767698,1.2314961129617328,1,1,1,1.0,1.0,1.0
38.91861111,-120.13444444,0.1,Recreation and ceremony,Human,2003,291,1,0.09531017980432487,0.9274598044219802,0.9346306810105258,4.287839907223012,3,3,3,3.0,3.0,3.0
39.25194444,-120.05027778,270.0,Debris and open burning,Human,2003,321,1,5.602118820879701,0.3232216807163676,0.32822873981588063,1.3882820863274146,1,1,1,1.0,1.0,1.0
39.13472222,-120.15055556,0.1,Recreation and ceremony,Human,2003,335,1,0.09531017980432487,0.17934708670207178,0.17031372536531045,0.0930516464289862,2,2,2,2.0,2.0,2.0
38.91805556,-120.03555556,0.1,Smoking,Human,2003,295,1,0.09531017980432487,0.8676002867851136,0.8493134683471176,2.0624285092545676,3,3,3,3.0,3.0,3.0
38.86777778,-119.985,0.1,Arson/incendiarism,Human,2003,308,1,0.09531017980432487,0.8637020185365318,0.8218554866250729,8.23332098307322,0,0,0,,,
39.10222222,-120.21888889,0.9,Natural,Natural,2004,192,0,0.6418538861723948,0.12100391009507709,0.1309229248594199,4.7944781581744715,2,2,2,2.0,2.0,2.0
39.00083333,-120.13444444,0.1,Recreation and ceremony,Human,2004,146,1,0.09531017980432487,0.010096651129285907,0.016840937514807516,2.0766633597336974,2,2,2,3.0,3.0,3.0
39.21666667,-120.13388889,0.1,Misuse of fire by a minor,Human,2004,141,1,0.09531017980432487,0.22946267566688977,0.22109059012233437,4.049176970475342,2,2,2,2.0,2.0,2.0
39.24305556,-120.0675,0.1,Smoking,Human,2004,174,1,0.09531017980432487,0.3142988513292806,0.31509595704722015,0.7679417001648811,1,1,1,1.0,1.0,1.0
39.20111111,-120.085,0.1,Smoking,Human,2004,174,1,0.09531017980432487,0.2818909364629623,0.27637447139235716,0.7920804070216683,1,1,1,2.0,2.0,2.0
38.88444444,-120.03583333,0.1,Arson/incendiarism,Human,2004,159,1,0.09531017980432487,0.8673768216085196,0.8490766143874193,5.757073913294589,3,3,3,,,
38.93527778,-119.935,0.1,Smoking,Human,2004,159,1,0.09531017980432487,0.8524666691050651,0.7837250319864337,2.713721242858726,0,0,0,0.0,0.0,0.0
38.88333333,-119.96666667,0.1,Recreation and ceremony,Human,2004,157,1,0.09531017980432487,0.8621703146619013,0.8049427258965656,6.885776971289596,0,0,0,,,
38.95194444,-119.93555556,0.1,Recreation and ceremony,Human,2004,137,1,0.09531017980432487,0.8491569070085719,0.7781438646287555,1.5759294373985275,0,0,0,0.0,0.0,0.0
38.9425,-120.04861111,0.1,Recreation and ceremony,Human,2004,179,1,0.09531017980432487,0.8722409775135034,0.8654510563787451,0.16953526203954786,3,3,3,3.0,3.0,3.0
39.23722222,-120.08388889,0.1,Smoking,Human,2004,193,1,0.09531017980432487,0.28961682530351684,0.29313184977078466,1.1740830746256494,1,1,1,1.0,1.0,1.0
39.06083333,-120.11888889,0.1,Smoking,Human,2004,180,1,0.09531017980432487,0.08877823971575056,0.0778450509128733,0.410301649664434,2,2,2,2.0,2.0,2.0
38.95111111,-119.94611111,0.2,Arson/incendiarism,Human,2004,207,1,0.18232155679395465,0.8512647576489771,0.781441151742196,0.828531115195795,0,0,0,0.0,0.0,0.0
38.91916667,-119.9825,0.1,Smoking,Human,2004,211,1,0.09531017980432487,0.8629289916940089,0.8126179977768891,2.6900684534336694,0,0,0,0.0,0.0,0.0
38.91916667,-119.96888889,0.1,Recreation and ceremony,Human,2004,222,1,0.09531017980432487,0.8617365674776526,0.801650242643793,2.9498432154186354,0,0,0,0.0,0.0,0.0
38.95472222,-119.94611111,0.1,Arson/incendiarism,Human,2004,240,1,0.09531017980432487,0.8500733787991294,0.7794792459870494,0.6160002885284537,0,0,0,0.0,0.0,0.0
38.86916667,-120.00166667,0.1,Recreation and ceremony,Human,2004,165,1,0.09531017980432487,0.8648278417543277,0.8351657418724915,7.7743873496240425,3,3,3,,,
39.03833333,-120.07,0.1,Misuse of fire by a minor,Human,2004,193,1,0.09531017980432487,0.07478409371958794,0.06223142054675991,3.6854141553161495,2,3,2,3.0,3.0,3.0
39.13,-119.94333333,0.1,Recreation and ceremony,Human,2004,200,1,0.09531017980432487,0.6006731940420925,0.5773577873917217,0.03464961262828285,1,1,1,1.0,1.0,1.0
39.2453,-119.9344,1641.0,Natural,Natural,2006,177,0,7.403670290012373,0.44672254039792475,0.4559243121984556,1.1968284250478907,1,1,1,1.0,1.0,1.0
39.2453,-119.9344,4222.0,Natural,Natural,2006,177,0,8.348301054933943,0.44672254039792475,0.4559243121984556,1.1968284250478907,1,1,1,1.0,1.0,1.0
39.25055556,-120.10944444,50.0,Arson/incendiarism,Human,2005,188,1,3.9318256327243257,0.28865958660257196,0.2922472210324122,3.4766770479223292,1,2,1,2.0,2.0,2.0
39.22277778,-120.09111111,0.1,Debris and open burning,Human,2004,144,1,0.09531017980432487,0.28666779869869446,0.288082914157417,0.46212145090163526,1,1,1,2.0,2.0,2.0
38.94611111,-120.05333333,0.1,Recreation and ceremony,Human,2004,163,1,0.09531017980432487,0.873226124184958,0.8695692974788433,0.5007352601697069,3,3,3,3.0,3.0,3.0
39.20111111,-120.085,0.1,Debris and open burning,Human,2004,193,1,0.09531017980432487,0.2818909364629623,0.27637447139235716,0.7920804070216683,1,1,1,2.0,2.0,2.0
38.86916667,-119.96833333,0.1,Recreation and ceremony,Human,2004,199,1,0.09531017980432487,0.8625207216978705,0.8082355203713476,8.39438199047181,0,0,0,,,
38.89333333,-119.98972222,0.1,Recreation and ceremony,Human,2004,214,1,0.09531017980432487,0.8637241035791164,0.8221269438438776,5.364856495463554,0,0,0,,,
39.18055556,-120.11388889,0.1,Equipment and vehicle use,Human,2004,288,1,0.09531017980432487,0.23953312760666284,0.23271189558134178,0.04273475300589871,2,2,2,2.0,2.0,2.0
39.16166667,-119.925,0.1,Recreation and ceremony,Human,2005,185,1,0.09531017980432487,0.53966756623747,0.5382816481039231,0.6562376492559843,1,1,1,1.0,1.0,1.0
38.98833333,-119.925,0.1,Recreation and ceremony,Human,2005,125,1,0.09531017980432487,0.8266765079622131,0.7482241720105597,2.3858332062570553,0,0,0,0.0,0.0,0.0
38.93833333,-120.045,0.1,Recreation and ceremony,Human,2005,175,1,0.09531017980432487,0.871581068405943,0.8619313757511161,0.22124289067729083,3,3,3,3.0,3.0,3.0
39.24916667,-120.00611111,0.1,Recreation and ceremony,Human,2005,179,1,0.09531017980432487,0.40947989170241295,0.40339721994300315,0.8951598859664359,1,1,1,1.0,1.0,1.0
39.04166667,-120.12833333,0.1,Arson/incendiarism,Human,2005,180,1,0.09531017980432487,0.053326915126553895,0.048368072432584355,0.6051935875425857,2,2,2,2.0,2.0,2.0
39.23416667,-120.03444444,0.1,Smoking,Human,2001,176,1,0.09531017980432487,0.3448262175899016,0.3440309540659629,0.3093114513029651,1,1,1,1.0,1.0,1.0
39.035,-119.935,0.1,Other causes,Human,2001,175,1,0.09531017980432487,0.7453405776912098,0.6852945723451304,1.3308505442458844,0,0,0,0.0,0.0,0.0
39.10083333,-120.15222222,0.3,Misuse of fire by a minor,Human,2001,221,1,0.262364264467491,0.13218252543540968,0.13775651931682958,0.7062233879028486,2,2,2,2.0,2.0,2.0
38.95111111,-120.08444444,0.3,Misuse of fire by a minor,Human,2001,174,1,0.262364264467491,0.9160719759712428,0.9197230629391957,0.581811297552446,3,3,3,3.0,3.0,3.0
38.91833333,-120.01888889,0.3,Recreation and ceremony,Human,2001,199,1,0.262364264467491,0.8656113025950104,0.8424217323386173,2.106845711366387,3,3,3,3.0,3.0,3.0
38.86805556,-120.08583333,0.1,Recreation and ceremony,Human,2001,218,1,0.09531017980432487,0.8829720561862148,0.8811017696629552,8.450423725418839,3,3,3,,,
38.91916667,-119.95027778,0.1,Misuse of fire by a minor,Human,2001,225,1,0.09531017980432487,0.8558534421499024,0.7916945890221369,3.490831296333023,0,0,0,0.0,0.0,0.0
39.21694444,-120.08472222,0.1,Recreation and ceremony,Human,2001,230,1,0.09531017980432487,0.2856688588727037,0.28451678770352945,0.19714793718040455,1,1,1,1.0,1.0,1.0
38.85138889,-120.10083333,0.1,Recreation and ceremony,Human,2001,241,1,0.09531017980432487,0.8847555588245635,0.88521219190877,10.622887849129652,3,3,3,,,
38.86666667,-120.00083333,0.1,Arson/incendiarism,Human,2001,265,1,0.09531017980432487,0.8647970639827516,0.8348340554641023,8.061829620941625,3,3,3,,,
38.86833333,-119.98583333,0.1,Fireworks,Human,2001,186,1,0.09531017980432487,0.8637505722961613,0.8224532484733416,8.157377249881097,0,0,0,,,
39.25027778,-120.05166667,0.1,Recreation and ceremony,Human,2001,218,1,0.09531017980432487,0.32284487176577126,0.32765243851330544,1.190757914636731,1,1,1,1.0,1.0,1.0
38.95083333,-119.93555556,0.1,Recreation and ceremony,Human,2002,217,1,0.09531017980432487,0.8494051048998276,0.7784952586604901,1.6356637863685477,0,0,0,0.0,0.0,0.0
38.91722222,-119.96777778,0.1,Misuse of fire by a minor,Human,2002,187,1,0.09531017980432487,0.8616432409363585,0.8010644056266271,3.182589645758749,0,0,0,0.0,0.0,0.0
39.23472222,-119.91805556,0.5,Power generation/transmission/distribution,Human,2003,264,1,0.4054651081081644,0.45077100872268566,0.4628760160021019,1.3420881031787009,1,1,1,1.0,1.0,1.0
39.18805556,-120.13111111,0.3,Debris and open burning,Human,2004,137,1,0.262364264467491,0.22918023405253787,0.22100243882853865,0.8878083426147185,2,2,2,2.0,2.0,2.0
39.05472222,-120.1425,0.1,Smoking,Human,2004,157,1,0.09531017980432487,0.10102266368702399,0.0940783943555877,1.7836792193026731,2,2,2,2.0,2.0,2.0
38.8525,-120.10333333,0.1,Natural,Natural,2004,180,0,0.09531017980432487,0.9244969057979122,0.9331361186096132,10.743045884458683,3,3,3,,,
38.93583333,-120.05027778,0.1,Natural,Natural,2004,183,0,0.09531017980432487,0.8723559544472361,0.8660205817535942,0.58646654144999,3,3,3,3.0,3.0,3.0
38.85111111,-120.02194444,7.0,Misuse of fire by a minor,Human,2006,281,1,2.0794415416798357,0.866882667841081,0.8482455616085568,9.455020152851464,3,3,3,,,
39.26111111,-120.07,1.0,Equipment and vehicle use,Human,2007,241,1,0.6931471805599453,0.31402301018783974,0.31484494434511556,2.78352123221391,1,1,1,1.0,1.0,1.0
39.23194444,-120.01305555,1.0,Smoking,Human,2006,222,1,0.6931471805599453,0.352086738445066,0.361146091202217,0.3253233494507436,1,1,1,1.0,1.0,1.0
39.20388888,-120.09805555,0.1,Smoking,Human,2006,260,1,0.09531017980432487,0.2730518888142092,0.2691570632347383,0.26011182301275676,2,2,2,2.0,2.0,2.0
39.07111111,-120.14111111,0.1,Smoking,Human,2006,271,1,0.09531017980432487,0.10317718715194003,0.09901962590478347,0.22629358400391955,2,2,2,2.0,2.0,2.0
